ctrhp_1	ctrhp_2	ctrhp_3	CLKhp_1	CLKhp_2	CLKhp_3
chr5_18329304_18329702	9	17	23	16	17	18
chr5_18394030_18394540	16	14	24	15	15	27
chr5_18466171_18466577	13	22	21	32	16	16
chr5_18698389_18698859	20	26	25	30	24	34
chr5_18959574_18959931	12	12	13	18	17	28
chr5_19987723_19988561	43	51	40	60	66	70
chr5_20360145_20360838	31	31	20	33	45	47
chr5_20797273_20797577	19	14	9	24	17	20
chr5_20871382_20872041	54	48	54	56	49	74
chr5_21341331_21341993	26	22	34	28	24	31
chr5_21458918_21459889	89	107	113	108	102	134
chr5_21550851_21551305	12	11	19	17	19	23
chr5_21574987_21575547	26	19	30	36	26	43
chr5_21614012_21614505	23	20	26	27	27	22
chr5_21680143_21680840	20	19	26	29	29	29
chr5_22540931_22541629	15	19	22	38	35	45
chr5_22852811_22853651	30	31	23	43	26	47
chr5_23389383_23390346	79	83	89	110	83	125
chr5_24497242_24497889	13	14	21	23	17	24
chr5_24644674_24645297	39	50	39	39	42	48
chr5_26388711_26389381	51	54	78	79	74	65
chr5_26553062_26553523	28	22	40	43	25	47
chr5_28119442_28120126	21	24	22	32	21	48
chr5_28403842_28404207	8	23	26	23	17	14
chr5_28523887_28524512	25	25	44	34	29	27
chr5_29462307_29462644	11	15	18	18	13	24
chr5_30504974_30505371	11	21	19	24	22	25
chr5_30768319_30768671	14	18	15	16	13	25
chr5_30781530_30781971	14	14	22	12	23	24
chr5_30832571_30833202	34	28	44	44	26	50
chr5_30847177_30848221	64	69	75	88	70	98
chr5_30904810_30905357	19	26	32	34	36	30
chr5_30994939_30995573	19	20	39	47	38	30
chr5_31048636_31049300	34	35	40	41	40	49
chr5_31106841_31107369	14	16	22	16	25	17
chr5_31192963_31194624	80	98	124	123	136	129
chr5_31213589_31214165	13	15	26	31	22	32
chr5_31220923_31221339	11	17	27	20	17	24
chr5_31255046_31255562	16	23	15	18	17	17
chr5_31366551_31367498	45	38	66	48	59	41
chr5_31404321_31404698	13	13	25	15	12	23
chr5_31531647_31532609	110	102	114	124	119	129
chr5_31638542_31640026	133	131	169	186	143	196
chr5_31671289_31671835	24	27	40	39	30	39
chr5_31741506_31741867	16	21	24	27	21	29
chr5_31753893_31754919	36	44	56	61	42	56
chr5_31809123_31809459	15	13	18	17	7	15
chr5_31889200_31889666	16	20	23	19	22	28
chr5_32017821_32018422	11	23	27	35	25	28
chr5_32027955_32028372	11	14	18	18	12	22
chr5_32032981_32033513	11	18	18	22	25	19
chr5_32100128_32100983	26	30	64	43	46	54
chr5_32173251_32175079	105	85	110	124	112	144
chr5_32254764_32255720	78	89	99	108	86	117
chr5_32312098_32313709	251	254	294	277	278	309
chr5_32443235_32445124	101	118	129	133	120	171
chr5_32489536_32490861	81	103	111	135	96	127
chr5_32504623_32507373	171	198	211	229	225	217
chr5_32562957_32563234	11	7	24	14	21	14
chr5_32585373_32586316	74	73	87	99	79	86
chr5_32687511_32687781	13	15	14	17	7	14
chr5_33153366_33154151	35	33	53	49	34	38
chr5_33232994_33233480	19	19	19	21	16	31
chr5_33440084_33441794	179	211	233	265	204	220
chr5_33565124_33566227	63	77	89	90	78	110
chr5_33601999_33602295	9	12	23	20	18	14
chr5_33628671_33629221	15	24	21	28	32	34
chr5_33891698_33893165	40	37	54	65	54	70
chr5_33935972_33936495	18	21	29	28	25	27
chr5_33997350_33997690	21	22	11	20	18	18
chr5_34007093_34008770	117	151	191	187	165	190
chr5_34012654_34013266	25	31	40	46	38	33
chr5_34042900_34043724	26	35	47	43	46	55
chr5_34243963_34244597	37	47	54	51	50	51
chr5_34244675_34245447	60	70	103	92	89	99
chr5_34333417_34334291	56	47	35	57	47	56
chr5_34503428_34504584	78	79	109	101	94	86
chr5_34552154_34552509	9	19	20	23	13	19
chr5_34597240_34598681	53	75	69	85	68	85
chr5_34655310_34657228	97	97	138	133	103	148
chr5_34684173_34684920	34	41	56	60	33	44
chr5_34738528_34738790	12	14	12	20	19	15
chr5_34838736_34839659	42	54	72	82	64	71
chr5_34866538_34867359	31	46	46	53	39	53
chr5_34898297_34898593	17	19	20	22	14	24
chr5_34914926_34916167	132	132	145	149	136	158
chr5_34928993_34930404	219	194	245	239	190	234
chr5_35009000_35009377	12	14	25	14	16	11
chr5_35103277_35104182	66	74	85	83	74	93
chr5_35308385_35309105	32	48	53	53	51	53
chr5_35370264_35370951	37	43	39	50	50	64
chr5_35617652_35618420	43	44	65	62	69	63
chr5_35673020_35673345	12	8	25	16	16	24
chr5_35802693_35804689	96	100	133	136	147	155
chr5_35858978_35859586	17	22	28	29	38	32
chr5_35926522_35926768	13	20	22	20	18	20
chr5_35938628_35939077	17	22	23	17	28	24
chr5_36151079_36152876	184	206	227	235	205	247
chr5_36238882_36239367	22	28	26	27	20	22
chr5_36240799_36242941	238	262	319	334	280	365
chr5_36252983_36253373	15	15	17	26	10	13
chr5_36301829_36302338	25	20	18	21	23	24
chr5_36374329_36374798	12	19	18	21	15	16
chr5_36439140_36439858	30	33	39	41	37	36
chr5_36441329_36441847	22	21	35	25	27	23
chr5_36495149_36495555	23	16	19	18	19	18
chr5_36496530_36496927	17	16	33	30	21	33
chr5_36535756_36536404	12	22	32	18	35	27
chr5_36537655_36538004	11	15	16	12	8	16
chr5_36600713_36601579	40	49	60	57	40	70
chr5_36606327_36606999	25	32	48	32	34	36
chr5_36632809_36633269	19	18	26	21	18	23
chr5_36657400_36658411	29	27	40	32	33	33
chr5_36662239_36662966	28	43	57	46	53	54
chr5_36690034_36690714	22	33	40	41	27	49
chr5_36692943_36693526	23	26	31	29	29	33
chr5_36744518_36745398	47	48	80	73	54	71
chr5_36875132_36877724	130	158	177	190	146	182
chr5_37248517_37249891	112	114	126	143	119	132
chr5_37370762_37371883	65	77	89	93	67	92
chr5_37378899_37379680	73	59	70	78	61	76
chr5_37477666_37478415	32	40	35	44	34	55
chr5_37665823_37666298	21	17	32	30	32	36
chr5_37832941_37833460	31	39	38	41	35	38
chr5_37839715_37840794	39	33	58	60	49	64
chr5_38441592_38442227	32	34	51	35	34	49
chr5_38468911_38469621	29	30	44	33	42	36
chr5_38556014_38557542	106	129	171	158	130	160
chr5_38641001_38641509	21	22	32	33	29	28
chr5_38642052_38642924	35	45	63	60	57	68
chr5_38725095_38726001	71	87	105	99	85	108
chr5_38737748_38738409	26	32	37	43	33	41
chr5_38780815_38781408	13	23	23	32	18	26
chr5_38783015_38783554	20	19	42	26	19	23
chr5_38809741_38810127	26	28	25	27	27	28
chr5_38845515_38846507	44	41	72	67	53	45
chr5_39073220_39075252	200	198	221	247	208	219
chr5_39109082_39110054	39	40	48	51	56	72
chr5_39217742_39218100	15	14	14	17	17	23
chr5_39424745_39425426	42	39	51	37	45	39
chr5_40679325_40680240	45	40	61	47	52	63
chr5_40688204_40688632	20	30	26	23	26	26
chr5_40755056_40756408	80	97	124	108	101	112
chr5_40797355_40799238	145	173	183	184	153	196
chr5_40834891_40835774	81	101	112	106	93	107
chr5_41270471_41270725	10	10	12	21	15	17
chr5_41334727_41335215	28	30	53	35	40	40
chr5_41365389_41365966	25	21	29	21	19	21
chr5_41447640_41448490	23	33	37	40	34	45
chr5_41507673_41507966	10	13	15	15	13	12
chr5_41510246_41511006	35	42	47	62	42	49
chr5_41621084_41621382	14	6	12	16	14	13
chr5_41794378_41794879	21	22	14	23	28	25
chr5_41856724_41857144	14	15	28	23	11	14
chr5_41869134_41871003	150	171	191	188	182	201
chr5_41903691_41904711	181	194	203	223	193	222
chr5_41924891_41925962	61	61	84	82	71	79
chr5_42423255_42424087	63	75	93	105	91	93
chr5_42590964_42591380	18	13	27	25	13	29
chr5_42858690_42859131	14	20	22	23	22	12
chr5_42908660_42909361	30	33	45	36	49	41
chr5_42951026_42951777	28	34	37	51	30	25
chr5_42992008_42993096	34	42	61	68	47	57
chr5_42994472_42995318	37	56	68	58	60	56
chr5_43007457_43008888	50	62	83	78	70	96
chr5_43017362_43019166	97	100	112	115	113	136
chr5_43039414_43041055	70	51	83	67	78	87
chr5_43041750_43043614	103	121	139	147	102	135
chr5_43064502_43065638	64	80	104	98	80	99
chr5_43065857_43067694	76	81	98	93	81	104
chr5_43120630_43122242	166	176	239	220	190	239
chr5_43177988_43178343	13	15	20	18	21	22
chr5_43191678_43193152	83	94	100	122	104	118
chr5_43193422_43194438	39	67	70	72	47	70
chr5_43312674_43314451	232	277	287	310	272	304
chr5_43389682_43390052	13	20	23	33	17	20
chr5_43483303_43484802	123	129	146	155	132	175
chr5_43514734_43515781	84	78	96	104	99	113
chr5_43555946_43557431	95	112	159	141	116	150
chr5_43602481_43603653	54	57	77	72	54	70
chr5_43603736_43604372	16	26	31	20	27	23
chr5_44555122_44555520	17	30	27	33	25	31
chr5_44714986_44715713	27	27	33	44	32	37
chr5_44808415_44810027	137	167	187	177	172	182
chr5_44935927_44936326	7	14	19	20	19	19
chr5_44942540_44943280	21	35	45	39	50	31
chr5_44952346_44952743	13	15	13	21	12	13
chr5_45506949_45507732	68	60	76	85	74	92
chr5_45694996_45696653	102	94	118	120	122	146
chr5_47114927_47115287	16	10	17	13	15	13
chr5_47846704_47846951	15	19	17	23	16	22
chr5_48001547_48001807	25	31	36	40	32	26
chr5_48525975_48526195	11	8	15	16	11	15
chr5_49226859_49227115	11	13	18	12	21	19
chr5_49368273_49368507	14	17	18	13	15	13
chr5_49374388_49374642	14	17	23	21	16	16
chr5_49376104_49376311	13	8	14	11	9	10
chr5_49599518_49599780	20	23	27	24	24	20
chr5_49600026_49600855	45	31	31	53	35	39
chr5_49601042_49601246	11	12	15	14	16	6
chr5_49601471_49603063	123	137	131	161	141	144
chr5_49656633_49658066	65	70	90	78	76	80
chr5_49658149_49659089	58	42	60	67	50	57
chr5_49659338_49659637	16	14	18	15	17	13
chr5_49659753_49660459	36	41	57	44	36	38
chr5_49660614_49661202	37	26	39	32	31	34
chr5_49661353_49661848	25	17	30	28	26	28
chr5_49666104_49666924	41	33	45	43	42	38
chr5_50666241_50666955	29	36	57	45	40	55
chr5_50667086_50668209	70	77	80	102	79	105
chr5_50724231_50724524	12	13	16	20	14	18
chr5_50745515_50745907	13	19	15	29	19	21
chr5_50843097_50843946	39	53	54	63	41	62
chr5_50962938_50963622	24	28	39	34	30	40
chr5_51225644_51226351	26	24	22	32	27	23
chr5_51278307_51279053	42	50	73	68	64	59
chr5_51280026_51280621	12	9	30	24	19	26
chr5_51382801_51383701	39	48	48	48	53	43
chr5_51731075_51732304	37	54	53	54	47	58
chr5_52007210_52007557	11	14	16	20	17	20
chr5_52197194_52197796	27	33	38	45	36	53
chr5_52787623_52788609	45	48	55	62	48	47
chr5_52799055_52801095	130	153	167	162	157	177
chr5_52915479_52915714	12	10	20	12	13	13
chr5_52948430_52948826	17	12	18	28	25	21
chr5_52961130_52961881	38	42	52	45	50	42
chr5_52988862_52990395	40	56	80	67	54	73
chr5_52997290_52997845	28	30	41	38	37	32
chr5_53109089_53110458	95	114	101	117	96	133
chr5_53479564_53481045	42	42	64	59	52	56
chr5_53560502_53561133	39	29	38	37	36	49
chr5_54217938_54218166	10	15	17	16	17	13
chr5_54243211_54243758	17	25	22	28	25	33
chr5_54309393_54311310	128	168	171	191	178	212
chr5_54389997_54390347	21	21	21	29	23	27
chr5_54455328_54455955	21	28	37	44	27	36
chr5_54516327_54516650	13	19	12	22	21	15
chr5_54517044_54518658	122	145	161	195	153	187
chr5_54533903_54534179	21	23	20	26	20	18
chr5_54534232_54534577	14	19	22	21	20	24
chr5_54551876_54552310	17	18	24	15	17	22
chr5_54621538_54622351	36	35	64	43	45	50
chr5_54646513_54647160	21	18	24	20	30	22
chr5_54656436_54656785	14	14	23	13	15	14
chr5_54657840_54658530	33	46	45	56	55	67
chr5_54693923_54694710	22	26	31	37	34	37
chr5_54719340_54719779	23	15	27	29	15	18
chr5_54785718_54786520	39	31	43	40	50	56
chr5_55172073_55172426	21	19	22	19	22	18
chr5_55172886_55173740	42	40	70	67	63	64
chr5_55176224_55176861	21	23	30	22	19	29
chr5_55226361_55226836	13	10	24	20	17	24
chr5_55226937_55227823	23	35	26	33	31	46
chr5_55232787_55234350	85	79	101	94	93	99
chr5_55307001_55308433	103	127	135	161	113	172
chr5_55437911_55438864	102	97	97	98	97	120
chr5_55534088_55535554	193	180	220	243	214	234
chr5_55601088_55601699	42	33	54	47	34	38
chr5_55711803_55712932	104	93	114	132	128	142
chr5_55994451_55995588	140	141	178	178	153	203
chr5_56126725_56127113	19	20	17	25	15	26
chr5_56164180_56165151	65	73	119	84	96	94
chr5_56233035_56233695	42	45	61	64	53	66
chr5_56270588_56270897	10	16	19	14	12	18
chr5_56330206_56330651	12	16	19	15	16	19
chr5_56402179_56403208	50	51	63	60	62	69
chr5_56480652_56481437	20	34	29	32	21	32
chr5_56586055_56586356	14	17	21	14	25	22
chr5_56601468_56602206	33	32	32	37	25	43
chr5_56608205_56608637	16	26	26	22	29	18
chr5_56616547_56617105	20	29	27	31	30	27
chr5_56714352_56714950	18	17	15	23	16	25
chr5_56802162_56802643	31	20	28	37	29	41
chr5_56814828_56817179	128	134	143	156	167	161
chr5_56909137_56910561	104	112	142	161	123	151
chr5_56950609_56951084	25	24	32	32	25	31
chr5_56951277_56952773	105	87	163	134	119	125
chr5_57172731_57175246	254	258	328	310	287	309
chr5_57332406_57332760	19	16	22	27	19	24
chr5_57362994_57363426	15	16	20	20	15	14
chr5_57374441_57374865	16	16	29	22	26	30
chr5_57451109_57452159	49	56	68	85	63	91
chr5_57501654_57502574	23	22	35	33	29	34
chr5_57607189_57607561	16	21	24	19	22	22
chr5_57658056_57658535	22	20	25	26	21	27
chr5_57841743_57842471	32	36	41	37	33	36
chr5_57931251_57931748	14	15	18	27	19	23
chr5_57986853_57987307	16	19	21	33	28	32
chr5_58016778_58017313	15	30	32	38	36	48
chr5_58148334_58148734	18	8	21	12	14	24
chr5_58156908_58157468	30	23	34	32	27	33
chr5_58329095_58329494	11	17	14	23	17	25
chr5_58370350_58371474	45	42	61	54	54	62
chr5_58459167_58461210	133	147	176	167	152	169
chr5_58490410_58490861	19	22	29	25	19	29
chr5_58582422_58583722	103	122	124	145	130	155
chr5_58629244_58629754	18	18	27	22	17	26
chr5_58773535_58774329	52	55	74	81	73	75
chr5_58849117_58849734	18	12	26	19	16	15
chr5_58849921_58850265	10	14	22	29	23	27
chr5_58850309_58850610	13	18	30	27	16	20
chr5_58851261_58851511	14	10	14	17	16	16
chr5_58853406_58853934	18	20	28	31	25	21
chr5_58922400_58923304	71	71	100	108	88	103
chr5_58925684_58926209	28	21	19	23	22	35
chr5_58999765_59000201	27	31	41	43	37	39
chr5_59039010_59040064	49	42	60	57	71	59
chr5_59104745_59105147	21	17	21	26	26	27
chr5_59127552_59128011	38	31	55	53	52	50
chr5_59328737_59329205	10	15	27	21	14	25
chr5_59540168_59540863	36	40	49	62	41	47
chr5_59542859_59543259	14	19	13	26	13	15
chr5_59587368_59587863	30	37	39	43	31	47
chr5_59599876_59600239	11	20	21	22	17	15
chr5_59606986_59607818	44	52	37	55	40	72
chr5_59744462_59745261	30	42	39	55	45	53
chr5_59768220_59769214	60	61	67	86	73	94
chr5_59800122_59800387	12	13	18	14	14	14
chr5_59810042_59810400	11	14	23	17	14	16
chr5_59856416_59856779	15	12	25	20	24	24
chr5_59893438_59894331	27	46	62	47	49	57
chr5_60274641_60275266	15	21	23	30	27	31
chr5_60339670_60340242	22	32	37	34	39	44
chr5_60386361_60386766	8	20	16	22	22	25
chr5_60395262_60395683	17	13	23	26	16	21
chr5_60699397_60700791	118	120	139	151	135	155
chr5_60843709_60844696	31	32	51	53	51	71
chr5_60944739_60946046	87	83	120	119	118	123
chr5_61132664_61132994	14	18	21	14	17	18
chr5_61142358_61142825	26	25	21	26	14	19
chr5_61161972_61162871	61	55	90	74	55	76
chr5_61280735_61281294	19	24	28	27	21	24
chr5_61301180_61302188	68	61	135	95	105	97
chr5_61330360_61334159	318	331	374	366	312	406
chr5_61334574_61335399	34	20	54	41	44	41
chr5_61408580_61409068	63	51	74	69	47	62
chr5_61496366_61497300	68	80	91	113	92	100
chr5_61603184_61603941	36	44	37	57	30	47
chr5_61610313_61610726	13	17	16	25	19	17
chr5_61619807_61620482	19	33	45	36	26	45
chr5_61623462_61623930	17	16	22	23	20	18
chr5_61631226_61632265	50	72	80	84	51	74
chr5_61669537_61669943	21	21	27	19	21	19
chr5_61674950_61675574	11	21	24	34	30	37
chr5_61701811_61702348	36	37	32	49	46	61
chr5_61817342_61818069	21	29	27	28	26	35
chr5_62093998_62094434	17	16	24	22	17	29
chr5_62144369_62144892	20	22	28	33	34	34
chr5_62223296_62223720	30	33	35	31	34	49
chr5_62236572_62237183	38	43	47	59	44	49
chr5_62260342_62261164	84	82	75	103	84	112
chr5_62305387_62307029	158	159	191	194	154	209
chr5_62331740_62332413	14	19	32	40	31	32
chr5_62338880_62339213	13	12	18	19	16	16
chr5_62403349_62404633	125	139	176	177	157	204
chr5_62412164_62413464	109	129	124	132	119	126
chr5_62742666_62743065	13	18	12	28	18	34
chr5_63127788_63128554	28	41	40	38	38	55
chr5_63211539_63212010	10	20	25	33	22	23
chr5_63670703_63671418	31	35	42	45	19	34
chr5_63820580_63821017	34	23	42	32	29	45
chr5_64165431_64166731	68	71	100	88	72	90
chr5_64210724_64211234	23	27	32	30	34	23
chr5_64212989_64214523	47	43	57	57	56	66
chr5_64214913_64215272	13	13	16	13	16	13
chr5_64502235_64502599	14	18	10	22	15	14
chr5_64505518_64507538	112	135	169	181	171	182
chr5_64603614_64604231	21	23	33	30	36	26
chr5_64659296_64659808	14	15	17	13	17	33
chr5_64690273_64691167	31	41	37	34	52	56
chr5_64760127_64760695	26	28	29	30	31	25
chr5_64768064_64769393	108	121	125	125	130	142
chr5_65035183_65036192	72	76	104	106	76	112
chr5_65125543_65126941	78	99	118	119	128	130
chr5_65307899_65308303	12	10	19	26	17	23
chr5_65394080_65394499	22	22	22	23	21	25
chr5_65440429_65440782	13	17	16	10	13	21
chr5_65481548_65482278	44	40	59	52	59	49
chr5_65483625_65484079	19	23	17	28	20	23
chr5_65562853_65563642	72	74	84	92	74	103
chr5_65623840_65625466	119	144	162	150	148	151
chr5_65721293_65723522	89	110	147	115	108	158
chr5_65791679_65792608	30	29	46	40	31	48
chr5_65801344_65801785	18	16	30	16	19	25
chr5_65810050_65810647	24	14	23	37	25	30
chr5_65924837_65926716	165	159	218	210	164	222
chr5_66143715_66145188	116	130	142	151	146	161
chr5_66312605_66313163	8	25	25	32	16	35
chr5_66595962_66597747	98	114	157	159	126	153
chr5_66655427_66655901	23	20	32	29	21	26
chr5_66801580_66801959	14	23	14	22	11	23
chr5_66828578_66828879	15	15	17	18	14	18
chr5_66959003_66959609	18	15	20	33	19	23
chr5_67003912_67004897	38	51	62	76	53	72
chr5_67196575_67197207	26	46	53	47	42	61
chr5_67268264_67269062	36	36	51	48	47	54
chr5_67315001_67315758	48	51	78	66	66	59
chr5_67347714_67348203	21	26	29	35	27	42
chr5_67353373_67354088	32	38	37	49	34	45
chr5_67648298_67648668	15	19	20	24	14	19
chr5_68049146_68049602	17	18	21	20	17	26
chr5_68054645_68055330	42	37	47	44	41	52
chr5_68187246_68188079	30	49	84	59	55	81
chr5_68214913_68217271	215	192	253	250	199	276
chr5_68257023_68257739	27	32	34	46	28	55
chr5_68287929_68289086	51	61	69	72	52	55
chr5_68379596_68379940	11	14	15	15	12	20
chr5_68533721_68534819	47	44	48	65	42	58
chr5_68562169_68562879	23	39	32	40	21	45
chr5_68730721_68731138	27	28	32	36	20	40
chr5_68818017_68818712	27	33	58	46	43	45
chr5_69093573_69094785	125	111	139	144	114	147
chr5_69166638_69167457	67	79	85	99	84	103
chr5_69189121_69189901	36	36	46	51	48	54
chr5_69217512_69218382	76	65	79	97	72	91
chr5_69234418_69235311	38	55	50	49	57	64
chr5_69369200_69370293	80	81	105	94	85	95
chr5_69492271_69493418	41	54	57	70	42	53
chr5_69531297_69531727	20	17	27	27	27	23
chr5_69559881_69560355	21	26	31	32	30	22
chr5_70025119_70025920	22	34	41	36	36	38
chr5_70049447_70049837	15	29	35	29	34	22
chr5_70400970_70401217	14	12	29	15	19	22
chr5_70401317_70401728	21	16	32	30	26	26
chr5_70900563_70901465	26	31	45	37	26	56
chr5_70924671_70925432	23	27	30	29	30	42
chr5_71290022_71290238	8	9	11	11	9	13
chr5_71455388_71456074	48	46	68	56	56	58
chr5_71586869_71587652	39	32	52	52	59	71
chr5_71775944_71776297	19	17	10	28	12	22
chr5_71830334_71830994	22	42	32	35	32	46
chr5_71932383_71933504	52	56	70	48	54	67
chr5_72013959_72014670	28	20	27	23	19	31
chr5_72106828_72109081	109	128	147	147	113	158
chr5_72156998_72157531	15	22	23	24	22	28
chr5_72166266_72167324	73	82	74	93	73	94
chr5_72179225_72180033	30	37	57	39	42	44
chr5_72182879_72183886	54	73	71	75	72	74
chr5_72307896_72308731	106	115	139	125	118	142
chr5_72320020_72320743	69	74	85	81	70	83
chr5_72328241_72328618	17	20	25	18	8	16
chr5_72611090_72611824	42	60	67	62	56	85
chr5_72687466_72688238	36	39	41	44	43	45
chr5_72816059_72817427	112	108	128	140	106	136
chr5_72847975_72849026	54	41	55	50	36	51
chr5_72884703_72885370	31	34	37	36	37	49
chr5_72955566_72956787	73	81	91	96	82	88
chr5_73189860_73190127	14	10	13	12	10	16
chr5_73216109_73216592	20	22	24	20	20	25
chr5_73274751_73275649	37	54	54	64	50	86
chr5_73281469_73281954	18	23	21	16	18	24
chr5_73289303_73289899	25	13	26	31	30	29
chr5_73447071_73448132	37	35	38	38	36	38
chr5_73448281_73449072	16	32	34	29	20	29
chr5_73497876_73498904	56	73	82	84	68	77
chr5_73564947_73566084	73	88	80	93	81	74
chr5_73625555_73626813	45	43	72	59	60	68
chr5_73654420_73655316	47	43	81	68	50	74
chr5_73917018_73917948	39	49	47	44	42	62
chr5_73952809_73953258	19	30	28	37	23	31
chr5_74017791_74018214	26	15	25	33	28	30
chr5_74127888_74128415	28	34	33	42	28	33
chr5_74130074_74131074	32	52	65	56	49	67
chr5_74206156_74207284	42	91	81	82	61	84
chr5_74296583_74297431	36	35	47	42	45	61
chr5_74543194_74543864	29	40	36	29	26	38
chr5_74556051_74556610	24	27	19	32	29	24
chr5_74627506_74628227	31	25	51	35	33	30
chr5_74639770_74641653	127	149	184	154	151	173
chr5_74647020_74647526	18	14	27	25	13	17
chr5_74684871_74685710	36	36	42	44	28	51
chr5_74766670_74767899	66	81	89	89	75	80
chr5_74865682_74866875	58	60	85	99	68	89
chr5_74877618_74878089	22	28	25	28	14	26
chr5_74895755_74896469	47	56	53	55	47	60
chr5_75052367_75054503	108	104	120	122	130	142
chr5_75236426_75237350	55	47	65	65	54	78
chr5_75336155_75337857	210	210	253	267	223	280
chr5_75465421_75465938	15	17	30	19	22	25
chr5_75510507_75512282	159	181	198	202	178	210
chr5_75661869_75662442	23	28	31	25	34	45
