ctrhp_1	ctrhp_2	ctrhp_3	CLKhp_1	CLKhp_2	CLKhp_3
chr6_122302752_122303815	34	78	62	71	52	48
chr6_122381574_122382030	11	37	22	29	15	17
chr6_122399011_122400463	138	242	243	230	183	179
chr6_122471196_122472321	70	141	118	129	89	97
chr6_122491991_122492427	9	23	18	23	16	17
chr6_122530502_122530772	13	28	16	13	13	18
chr6_122609897_122611390	92	164	142	156	95	106
chr6_122717061_122718002	29	66	40	52	27	41
chr6_122734995_122735432	10	20	16	27	19	15
chr6_122778622_122780350	159	291	261	212	145	179
chr6_122785824_122786303	19	31	21	26	10	36
chr6_122788752_122790618	104	201	162	151	119	114
chr6_122825094_122825612	11	38	31	55	32	32
chr6_122832952_122833521	22	35	42	39	34	33
chr6_122995714_122997433	135	278	202	207	153	145
chr6_123016432_123017704	83	171	144	133	91	97
chr6_123042031_123043194	68	155	128	124	106	86
chr6_123062305_123063160	43	98	54	84	55	66
chr6_123415729_123416402	16	40	31	39	21	31
chr6_123441278_123442152	31	63	55	61	49	49
chr6_123518453_123519488	12	29	30	47	30	28
chr6_123564393_123564805	15	38	20	21	9	15
chr6_123742588_123743195	27	43	34	31	19	30
chr6_123747626_123747866	10	20	15	15	15	16
chr6_123802394_123804450	118	225	166	192	109	122
chr6_123908431_123909509	34	73	76	80	31	67
chr6_124022595_124022944	11	31	34	29	20	28
chr6_124386481_124386811	16	16	17	11	11	12
chr6_124429428_124429902	11	27	22	32	10	19
chr6_124494808_124495265	10	22	19	27	14	24
chr6_124660881_124661812	54	150	123	125	79	99
chr6_124961597_124963380	91	229	161	196	130	119
chr6_125019920_125021058	47	99	81	91	55	63
chr6_125099478_125100059	22	37	32	32	19	17
chr6_125104404_125104881	18	29	25	29	21	39
chr6_125153525_125154299	31	60	52	67	33	54
chr6_125165829_125166214	9	23	16	22	12	12
chr6_125220694_125221105	13	22	15	20	8	14
chr6_125232208_125232916	21	41	21	22	14	23
chr6_125294577_125295472	43	87	64	81	69	52
chr6_125301470_125302087	45	63	50	55	39	38
chr6_125311122_125311540	20	38	28	30	24	31
chr6_125316639_125316989	21	25	21	22	13	15
chr6_125341037_125341441	13	31	25	23	14	17
chr6_125357464_125357855	19	32	11	23	16	14
chr6_125363057_125364041	34	91	74	73	48	49
chr6_125597369_125597915	20	25	20	30	32	39
chr6_125697631_125698304	20	55	38	56	36	28
chr6_125700486_125701181	22	43	36	40	19	27
chr6_125748649_125750241	120	246	189	205	124	164
chr6_125753317_125753770	15	26	14	24	9	17
chr6_125780127_125781411	78	159	103	126	102	93
chr6_125789633_125791931	171	334	284	282	204	198
chr6_125956272_125957635	122	231	185	204	134	177
chr6_125986005_125987228	79	136	128	158	93	102
chr6_125996037_125996293	8	19	14	15	18	18
chr6_126033723_126034036	7	20	12	18	14	18
chr6_126078190_126078432	7	19	14	16	12	13
chr6_126143717_126144563	34	63	66	83	56	37
chr6_126339704_126340672	36	78	75	80	60	44
chr6_127118566_127120339	37	95	86	80	57	54
chr6_127121204_127121726	11	32	24	32	20	24
chr6_127266405_127268009	109	213	187	194	133	135
chr6_127342297_127344635	91	174	148	156	95	115
chr6_127483430_127483977	8	19	21	32	15	33
chr6_127514338_127517039	154	289	240	262	174	186
chr6_127518257_127519922	92	187	169	175	104	127
chr6_127641960_127642314	12	23	19	13	12	18
chr6_127736807_127737490	20	52	42	53	25	38
chr6_127852780_127853642	20	52	28	59	29	38
chr6_128000307_128000667	9	23	14	12	11	16
chr6_128139683_128140093	17	22	23	20	7	18
chr6_128233122_128234414	95	190	192	180	125	132
chr6_128438121_128438860	27	60	35	43	25	31
chr6_128446211_128446821	14	39	43	34	26	34
chr6_128518959_128521344	155	311	231	271	165	194
chr6_128855687_128856190	15	24	24	34	10	14
chr6_128915672_128916209	13	35	26	22	11	20
chr6_129499078_129499332	12	23	17	23	14	13
chr6_129500989_129501729	21	34	29	26	27	29
chr6_129503520_129504192	22	38	39	29	23	27
chr6_129583663_129584235	18	22	27	31	13	21
chr6_129598161_129598588	19	24	26	22	7	18
chr6_129608884_129610041	46	104	75	67	60	55
chr6_129657440_129657944	21	55	44	43	25	35
chr6_129709265_129710623	48	95	87	90	54	62
chr6_129751868_129752326	16	37	29	23	13	20
chr6_129754811_129755117	8	15	17	14	11	14
chr6_129758846_129759181	6	20	11	16	14	12
chr6_129766982_129768008	55	114	89	103	64	84
chr6_129929337_129929859	15	40	19	21	22	26
chr6_130018146_130020395	95	180	135	149	89	110
chr6_130021017_130021380	12	28	22	21	24	17
chr6_130104294_130104784	12	22	21	19	12	17
chr6_130191113_130191586	20	21	28	29	12	19
chr6_130365331_130366544	39	94	76	70	43	48
chr6_130394068_130395023	36	66	61	69	45	50
chr6_130796312_130796774	16	34	33	25	15	19
chr6_130843605_130843872	10	14	13	12	9	14
chr6_130885417_130885727	8	16	12	16	16	11
chr6_130961110_130961496	10	22	13	19	14	17
chr6_131062189_131063929	105	202	175	192	113	134
chr6_131135061_131136282	78	175	132	151	98	100
chr6_131250139_131250801	33	40	27	38	26	29
chr6_131368371_131368878	17	30	19	23	20	27
chr6_131382653_131383099	18	43	26	25	18	16
chr6_131427351_131427924	23	36	39	33	32	33
chr6_131459993_131460274	4	20	16	11	9	14
chr6_131469005_131469444	13	33	21	30	16	25
chr6_131510149_131510881	21	27	38	42	28	31
chr6_131627837_131628704	71	122	96	98	73	92
chr6_131642700_131643945	117	216	159	154	112	125
chr6_131693466_131694352	24	53	47	47	35	37
chr6_131782888_131783217	13	21	15	23	20	14
chr6_131787984_131788698	42	105	82	94	71	69
chr6_131807330_131808731	54	109	80	88	53	66
chr6_131910032_131910272	8	14	20	18	11	11
chr6_131950460_131951588	34	62	56	65	40	47
chr6_132087172_132087937	27	40	41	37	21	30
chr6_132122415_132123690	50	77	80	100	65	54
chr6_132140145_132140651	22	51	47	42	27	29
chr6_132253242_132253547	10	17	14	21	17	11
chr6_132279567_132280191	35	52	42	37	30	37
chr6_132388224_132388701	16	23	27	30	21	11
chr6_132391556_132392627	68	127	113	124	101	89
chr6_132400706_132402049	44	101	91	101	53	51
chr6_132512445_132513784	151	243	209	220	157	170
chr6_132798174_132799238	32	74	52	45	28	40
chr6_132813127_132815161	155	258	220	243	174	189
chr6_132919004_132919787	28	57	44	49	29	31
chr6_132933037_132933569	16	21	17	25	9	14
chr6_133049434_133050164	20	47	38	32	19	36
chr6_133168546_133169047	26	48	47	21	17	14
chr6_133169507_133170434	32	75	55	59	42	59
chr6_133240536_133243592	106	234	173	218	149	127
chr6_133381862_133382337	13	21	21	17	13	14
chr6_133391955_133393123	45	88	77	62	44	56
chr6_133502435_133503134	23	37	16	25	12	15
chr6_133568963_133569764	24	42	41	34	27	35
chr6_133924006_133924451	15	35	25	30	14	21
chr6_133951813_133953897	146	277	241	249	161	174
chr6_134052194_134053043	20	37	24	39	20	27
chr6_134074013_134074979	55	125	91	107	73	78
chr6_134174333_134175873	132	265	227	207	158	159
chr6_134317511_134318337	29	62	42	47	23	31
chr6_134468583_134469373	27	53	46	55	27	28
chr6_134577132_134577681	22	35	27	29	10	19
chr6_134678549_134679069	19	34	28	30	18	22
chr6_134821306_134821787	15	26	20	26	17	26
chr6_134830531_134831747	80	133	101	90	77	74
chr6_134882329_134882767	11	26	17	23	18	17
chr6_134908784_134909515	19	39	24	36	27	21
chr6_135054329_135055482	67	153	120	137	90	115
chr6_135180320_135183002	111	233	180	180	129	129
chr6_135202910_135203307	10	26	21	30	11	18
chr6_135423717_135424090	6	17	15	23	10	12
chr6_135497158_135498946	139	250	194	190	150	140
chr6_135527097_135527703	17	52	31	26	29	24
chr6_135640806_135641509	9	36	32	35	34	21
chr6_135641689_135642119	14	27	24	24	13	12
chr6_135709995_135710682	40	60	44	41	29	37
chr6_135784458_135785061	15	39	29	22	23	29
chr6_135796983_135797378	16	25	21	17	5	16
chr6_135851478_135852032	18	30	15	32	19	22
chr6_136059184_136059695	23	41	29	33	21	29
chr6_136086601_136087041	8	26	17	13	15	13
chr6_136113371_136114494	78	169	142	134	97	107
chr6_136137153_136137599	15	33	22	27	19	19
chr6_136187009_136187613	21	50	32	41	20	24
chr6_136226282_136226569	12	19	15	17	11	10
chr6_136250022_136250965	63	113	114	112	73	87
chr6_136288708_136291061	207	369	313	329	252	253
chr6_136323614_136324088	19	21	22	24	11	13
chr6_136434341_136435376	63	100	98	115	76	90
chr6_136549916_136551055	64	119	85	95	53	63
chr6_136582281_136583297	21	58	47	52	46	47
chr6_136644106_136644538	16	17	12	23	12	18
chr6_136744749_136745630	26	58	41	41	33	33
chr6_136791662_136793339	97	216	176	178	106	130
chr6_136822005_136823320	115	198	182	173	115	149
chr6_136921167_136922827	55	123	117	98	74	60
chr6_136956707_136957468	26	37	39	34	31	35
chr6_136962505_136963010	14	39	23	20	18	12
chr6_137044037_137044815	22	42	28	32	32	29
chr6_137218700_137219924	100	176	152	154	105	126
chr6_137271666_137272002	8	17	20	18	13	12
chr6_137332780_137333440	22	43	40	32	25	28
chr6_137341659_137342146	8	29	18	31	19	13
chr6_137390320_137391077	16	46	29	19	11	28
chr6_137431913_137432659	17	31	19	32	12	21
chr6_137550184_137551165	72	114	103	84	67	70
chr6_137641442_137641819	12	21	26	28	15	18
chr6_137866262_137868186	103	181	150	147	107	124
chr6_138107013_138107865	44	76	87	60	45	49
chr6_138161200_138162596	60	114	112	99	77	78
chr6_138183403_138183809	8	22	18	16	14	10
chr6_138206894_138207298	8	22	12	26	15	19
chr6_138209723_138210298	11	48	26	45	35	45
chr6_138403338_138405181	88	147	95	137	86	92
chr6_138484764_138485465	25	55	36	32	27	26
chr6_138493410_138493999	15	35	23	45	27	28
chr6_138510084_138510642	15	48	37	32	21	22
chr6_138526931_138527704	24	43	31	39	20	24
chr6_138545312_138546207	38	98	64	71	55	38
chr6_138572241_138572811	28	39	33	42	18	18
chr6_138576186_138576903	25	68	60	52	30	42
chr6_138593155_138593542	8	16	18	25	17	15
chr6_138593985_138594703	12	30	18	35	22	27
chr6_138638683_138638923	14	19	9	13	11	8
chr6_138692099_138693831	107	194	190	173	124	125
chr6_138773053_138774750	116	205	177	174	130	130
chr6_138816129_138816356	11	22	17	19	12	10
chr6_138833640_138834484	39	67	61	74	45	45
chr6_138843760_138844772	69	125	108	113	78	103
chr6_138971610_138971932	14	23	16	13	12	15
chr6_138987228_138988921	116	256	201	220	148	160
chr6_139016472_139017566	34	57	52	28	32	42
chr6_139028318_139029905	48	140	114	121	77	73
chr6_139134591_139136241	89	169	134	141	89	83
chr6_139149417_139149923	13	26	20	20	19	14
chr6_139218979_139219806	62	111	102	103	64	72
chr6_139373047_139376125	234	450	397	405	248	297
chr6_139474767_139475355	37	61	40	34	30	23
chr6_139517559_139518272	24	60	52	53	30	36
chr6_139597711_139598611	40	92	69	73	59	50
chr6_139611555_139612004	10	20	22	17	18	17
chr6_139626306_139626840	25	51	38	37	33	29
chr6_139628100_139628696	20	31	41	24	19	19
chr6_139829669_139830074	17	28	25	20	15	26
chr6_140051622_140052671	51	122	102	93	77	79
chr6_140360608_140361009	22	33	29	21	15	22
chr6_140415165_140415721	20	39	35	38	33	36
chr6_140537557_140538366	16	46	34	32	15	26
chr6_140636993_140637371	10	22	18	25	16	15
chr6_140858761_140859059	14	14	12	13	13	13
chr6_140956662_140957927	97	193	152	141	103	134
chr6_140979654_140980323	24	28	20	34	20	25
chr6_141007693_141008170	14	35	22	20	21	21
chr6_141028774_141029093	7	19	14	16	18	10
chr6_141105373_141106161	68	134	116	120	74	111
chr6_141265843_141266443	24	38	32	31	19	26
chr6_141360429_141361244	25	48	32	46	27	38
chr6_141401281_141402391	27	52	44	51	24	45
chr6_141482706_141484093	125	247	193	185	143	149
chr6_141562645_141563202	14	28	32	15	16	36
chr6_141589066_141589502	12	35	21	17	22	13
chr6_141667622_141668483	18	52	46	53	47	47
chr6_141703973_141704655	22	38	37	28	16	21
chr6_142041092_142041879	21	64	55	58	51	46
chr6_142146761_142147709	89	158	122	133	96	98
chr6_142301377_142302301	27	53	35	60	33	43
chr6_142474828_142475189	16	19	28	20	14	14
chr6_142523472_142524064	23	39	47	44	22	43
chr6_142551213_142551771	20	44	35	37	23	31
chr6_142622750_142623432	13	40	36	37	28	26
chr6_142683656_142683993	10	19	13	16	7	12
chr6_142702802_142703153	9	19	17	15	15	19
chr6_142845479_142846688	78	152	116	96	65	83
chr6_142900135_142901041	27	52	33	48	20	21
chr6_142926336_142927550	45	80	80	87	59	75
chr6_142944151_142948064	215	417	351	341	243	255
chr6_143060127_143061349	52	107	86	93	69	75
chr6_143270901_143271307	20	32	38	30	26	25
chr6_143286033_143286824	24	53	50	49	37	52
chr6_143334117_143334520	10	25	20	17	13	16
chr6_143397435_143398403	35	52	48	71	52	65
chr6_143427074_143427692	18	29	30	35	21	29
chr6_143449809_143451289	119	201	184	187	127	153
chr6_143511011_143512042	45	81	58	59	41	50
chr6_143514997_143515560	20	33	23	29	9	20
chr6_143536556_143537719	72	111	84	99	44	60
chr6_143575409_143575678	16	22	26	17	13	18
chr6_143677878_143678798	39	71	69	87	44	58
chr6_143745259_143746113	15	40	32	31	32	18
chr6_143842479_143843804	132	264	208	224	177	174
chr6_144007850_144008703	24	61	34	40	32	23
chr6_144063598_144064900	58	111	102	95	77	72
chr6_144095012_144096466	123	219	189	196	159	139
chr6_144149931_144150872	58	119	78	85	47	66
chr6_144215273_144217077	168	345	249	299	207	221
chr6_144284242_144287506	151	277	209	228	154	164
chr6_144331220_144332169	39	74	64	77	45	46
chr6_144340303_144341019	15	35	39	37	12	31
chr6_144582866_144583442	13	39	38	30	14	23
chr6_144595757_144596149	5	21	17	14	14	20
chr6_144606039_144606664	13	35	18	23	16	20
chr6_144683262_144684083	43	61	51	62	41	54
chr6_144768589_144769808	59	106	103	81	70	82
chr6_144784665_144785409	27	74	51	36	34	48
chr6_144878528_144878972	8	27	29	25	22	21
chr6_145138832_145140197	39	78	56	78	54	53
chr6_145169865_145171207	38	69	56	86	57	54
chr6_145428553_145429064	19	29	27	36	18	17
chr6_145650906_145651734	20	63	56	58	45	46
chr6_145734514_145736178	111	262	209	221	158	191
chr6_145736705_145737194	17	30	20	29	14	25
chr6_145813782_145815813	119	234	188	191	140	145
chr6_145836295_145837058	19	49	41	49	29	33
chr6_145963457_145965096	117	256	218	229	150	159
chr6_146199965_146200656	29	46	34	45	27	41
chr6_146543138_146544431	60	89	88	104	73	55
chr6_146598822_146599363	17	24	31	28	16	14
chr6_146700037_146700400	14	30	33	30	21	22
chr6_146857295_146858187	32	67	78	64	46	53
chr6_146872033_146872480	9	28	24	18	17	19
chr6_146904673_146906262	121	207	160	188	115	147
chr6_146913757_146914703	59	98	79	97	62	85
chr6_147190563_147190937	9	33	24	25	14	13
chr6_147202039_147205050	249	468	383	421	266	306
chr6_147507932_147509053	41	89	72	75	59	58
chr6_147585908_147586582	24	39	36	24	16	20
chr6_147662661_147663291	21	33	28	35	26	28
chr6_147984017_147984499	4	24	22	17	15	17
chr6_148166407_148166780	17	18	19	19	13	12
chr6_148217847_148218531	28	48	28	47	31	28
chr6_148239954_148240739	40	71	68	55	46	58
chr6_148316208_148316737	11	35	38	28	22	30
chr6_148342074_148343448	57	123	109	113	70	70
chr6_148441074_148441591	11	30	18	35	29	37
chr6_148530493_148530923	7	24	18	22	15	18
chr6_148559810_148560448	25	56	44	44	38	34
chr6_148746515_148748201	76	164	110	144	90	82
chr6_148874646_148875370	48	85	67	77	52	58
chr6_148888683_148889298	10	35	26	33	12	19
chr6_148915842_148916359	24	39	31	30	22	30
chr6_148967166_148968244	54	91	65	74	61	53
chr6_149028892_149029194	11	19	14	23	16	16
chr6_149114160_149114543	17	18	20	21	13	18
chr6_149166333_149166711	10	15	10	21	17	17
chr6_149208040_149208686	29	65	46	60	36	38
chr6_149212238_149212677	17	20	25	24	10	22
chr6_149223233_149224361	41	64	53	53	45	32
chr6_149236449_149237539	65	104	88	85	65	80
chr6_149316797_149318501	137	255	210	217	155	170
chr6_149454194_149455037	47	68	54	64	49	53
chr6_149545292_149546789	71	143	123	119	98	81
chr6_149565606_149567333	102	206	150	166	105	112
chr6_149648260_149649113	34	60	59	54	32	38
chr6_149717292_149718796	77	143	109	159	88	103
chr6_149746160_149746959	34	67	58	45	43	40
chr6_149749111_149750677	84	171	127	154	112	106
chr6_149863001_149865255	122	263	205	246	161	170
chr6_149922793_149923520	21	36	35	46	28	21
chr6_149941542_149942589	57	104	86	100	69	64
chr6_149963317_149964372	36	74	56	55	43	29
chr6_150004843_150006021	34	80	56	67	43	37
chr6_150016790_150017220	8	23	26	27	14	20
chr6_150068703_150069541	21	42	37	34	27	23
chr6_150091494_150091950	8	37	31	45	15	26
chr6_150118943_150119615	24	34	29	29	19	18
chr6_150142313_150144184	91	175	150	139	99	103
chr6_150208582_150208934	17	39	25	34	18	21
chr6_150276757_150277457	32	79	57	55	38	48
chr6_150297522_150298030	20	32	21	31	19	21
chr6_150373017_150373606	9	28	25	19	23	24
chr6_150537597_150538296	29	46	34	35	27	23
chr6_150599580_150601195	75	182	139	125	104	100
chr6_150645892_150646796	58	108	88	94	51	66
chr6_150668463_150668911	21	27	21	20	13	14
chr6_150672760_150673256	10	23	23	24	20	13
chr6_150720789_150721332	13	34	15	31	17	19
chr6_150764721_150765460	17	59	34	38	18	35
chr6_150865389_150867187	115	244	188	225	169	152
chr6_150876252_150877179	32	82	52	70	53	55
chr6_150881965_150882654	35	54	54	63	50	40
chr6_151109932_151110791	42	76	69	51	33	39
chr6_151239755_151241753	89	146	126	137	79	96
chr6_151324170_151324546	13	32	21	30	20	17
chr6_151389227_151392215	287	486	363	467	337	332
chr6_151451614_151453308	177	277	267	272	216	239
chr6_151493649_151494538	35	74	58	72	45	45
chr6_151576517_151577117	16	34	21	32	22	20
chr6_152301482_152302774	112	220	188	196	130	151
chr6_152368802_152369478	20	41	22	27	21	26
chr6_152380331_152380814	12	32	23	26	21	31
chr6_152380950_152381912	42	71	54	61	36	57
chr6_152635960_152637425	52	109	98	98	72	53
chr6_152893170_152893557	9	41	20	29	20	17
chr6_152982222_152984397	193	333	305	318	235	246
chr6_153002061_153003578	75	147	123	132	71	99
chr6_153129566_153132249	160	280	229	281	155	188
chr6_153140317_153140692	6	15	18	16	11	16
chr6_153208707_153209101	17	27	19	29	15	15
chr6_153306251_153307004	23	41	30	44	24	34
chr6_153553501_153553910	16	30	16	32	21	19
chr6_153755757_153756254	15	26	21	13	14	21
chr6_153954848_153955252	18	27	16	18	11	13
chr6_153962662_153962889	14	20	13	14	12	11
chr6_154139707_154140284	24	28	39	31	17	25
chr6_154164250_154164812	25	33	21	45	16	32
chr6_154343799_154344285	14	26	19	26	12	24
chr6_154392557_154393046	12	18	13	19	15	14
chr6_154433750_154434329	14	29	31	43	22	23
chr6_154494660_154495270	12	33	30	26	23	26
chr6_154509360_154511378	98	202	165	161	111	116
chr6_154588345_154589190	28	53	48	61	43	49
chr6_154621582_154622078	12	23	23	24	14	16
chr6_154675579_154675959	21	38	34	41	30	28
chr6_154732702_154734630	149	291	235	278	186	188
chr6_154888745_154889631	25	61	49	52	51	31
chr6_154901687_154902430	14	34	36	41	29	28
chr6_154962768_154963331	25	36	24	47	20	28
chr6_154989519_154989882	10	19	21	14	10	13
chr6_154995105_154996285	26	76	43	59	49	34
chr6_155099960_155100699	31	62	43	36	41	36
chr6_155119951_155120585	11	35	25	29	18	15
chr6_155121679_155122218	15	21	30	24	17	17
chr6_155170653_155172456	123	252	195	204	126	180
chr6_155174705_155175194	26	40	37	32	24	27
chr6_155188944_155189484	22	51	30	36	19	22
chr6_155216003_155217115	70	158	117	99	82	103
chr6_155219372_155220688	37	103	64	58	45	50
chr6_155272675_155273231	18	34	21	22	23	17
chr6_155313868_155315251	92	163	162	171	128	126
chr6_155411229_155411970	19	37	34	35	22	30
chr6_155437175_155438054	28	55	47	45	29	29
chr6_155448777_155450242	63	125	108	97	74	73
chr6_155522051_155522713	27	40	40	32	24	24
chr6_155523583_155524135	27	57	46	55	37	42
chr6_155586165_155586852	29	46	29	45	36	30
chr6_155672690_155673312	20	41	36	38	23	20
chr6_155939299_155939840	14	44	39	28	26	31
chr6_155985639_155986154	19	47	32	32	24	27
chr6_156557345_156557880	13	26	33	23	21	21
chr6_156564439_156564680	10	17	12	12	14	12
chr6_156618763_156619343	13	17	22	34	14	18
chr6_156686344_156688239	124	227	170	213	150	149
chr6_156730896_156731742	22	32	37	38	26	25
chr6_156776748_156779896	113	209	157	213	132	124
chr6_156780045_156780685	22	43	44	45	32	38
chr6_156832273_156832815	19	27	21	24	10	17
chr6_156933259_156933998	20	21	26	29	24	23
chr6_156953283_156954015	31	67	45	48	45	46
chr6_157020966_157022581	131	237	193	235	144	152
chr6_157035938_157036641	28	53	30	39	28	44
chr6_157050442_157051849	73	161	133	138	74	103
chr6_157059831_157060218	8	26	14	25	20	20
chr6_157097386_157098119	32	67	49	67	34	45
chr6_157142987_157143778	39	77	68	63	53	52
chr6_157148355_157149276	45	67	65	66	54	54
chr6_157151007_157151449	16	23	15	25	17	18
chr6_157171925_157173218	90	172	127	156	138	109
chr6_157235602_157236129	16	28	25	26	19	20
chr6_157274302_157275401	52	111	85	87	62	76
chr6_157323067_157324371	75	148	115	138	87	92
chr6_157379710_157382385	194	351	282	318	241	233
chr6_157565927_157566452	18	24	31	33	24	22
chr6_157649512_157650644	33	63	38	50	38	41
chr6_157718890_157719792	50	84	78	75	46	60
chr6_157756681_157757084	18	27	18	30	18	21
chr6_157822830_157824308	59	113	95	88	67	65
chr6_157981445_157982318	24	52	42	38	29	32
chr6_157989664_157990122	11	26	16	23	14	13
chr6_158009057_158009901	52	85	71	60	39	51
